pearson_r_cam_vs_cold,high_cam_px,iou_vs_coldest,iou_expected_by_chance,cam_peak_row,cam_peak_col,coldest_row,coldest_col,peak_to_coldest_dist_px,storm_id,storm_name,timestamp,wind_kt,is_interpolated,wind_now,wind_24h_ago,delta24_kt,is_RI
0.5886568435949354,12298,0.5041585127201565,0.1396642969087151,114,131,15,203,122.41323457861898,AL092022,IAN,2022-09-28 19:00:00+00:00,130.3846153846154,True,130.3846153846154,105.0,25.384615384615387,False
0.6622469726684111,19020,0.4860535979373389,0.2338562927261102,119,134,24,213,123.5556554755791,AL092022,IAN,2022-09-28 20:00:00+00:00,126.94444444444444,True,126.94444444444444,105.0,21.944444444444443,False
0.6526696512814795,14839,0.4058073989863104,0.1735291710032392,120,136,25,219,126.15070352558485,AL092022,IAN,2022-09-28 21:00:00+00:00,121.95121951219512,True,121.95121951219512,105.0,16.951219512195124,False
0.6413530543371208,16671,0.4218943238517634,0.1992208506112498,127,139,22,215,129.61867149450345,AL092022,IAN,2022-09-28 22:00:00+00:00,114.6341463414634,True,114.6341463414634,105.0,9.634146341463406,False
0.6530234191068359,23658,0.5311630315189956,0.3084726314965968,113,125,14,220,137.20787149431334,AL092022,IAN,2022-09-28 23:00:00+00:00,107.3170731707317,True,107.3170731707317,105.0,2.317073170731703,False
0.6722754847054863,25852,0.5941787685382173,0.3470067114093959,117,135,16,212,127.00393694685216,AL092022,IAN,2022-09-29 00:00:00+00:00,100.0,False,100.0,105.0,-5.0,False
0.4398937680651875,9091,0.7016378100140384,0.0996153888298397,117,134,119,117,17.11724276862369,AL022024,BERYL,2024-06-30 11:00:00+00:00,97.5,True,97.5,53.333333333333336,44.166666666666664,True
0.4427368562314064,9466,0.7109805693628558,0.1041524547234997,121,134,83,121,40.162171256046406,AL022024,BERYL,2024-06-30 12:00:00+00:00,100.0,False,100.0,55.0,45.0,True
0.466619603482815,10874,0.6877231103523204,0.1215270792820581,132,126,35,147,99.24716620639605,AL022024,BERYL,2024-06-30 13:00:00+00:00,102.5,True,102.5,55.833333333333336,46.666666666666664,True
0.5249765376918759,10151,0.6206593757483835,0.1125375550160197,118,121,115,124,4.242640687119285,AL022024,BERYL,2024-06-30 14:00:00+00:00,105.0,True,105.0,56.66666666666666,48.33333333333334,True
0.6172304352810623,10373,0.7203748237830666,0.1152824547950077,117,116,115,125,9.219544457292889,AL022024,BERYL,2024-06-30 15:00:00+00:00,107.5,True,107.5,57.5,50.0,True
0.6481479706343066,9282,0.6334359876814782,0.1019215987701767,115,116,67,73,64.4437739428721,AL022024,BERYL,2024-06-30 16:00:00+00:00,110.0,True,110.0,58.333333333333336,51.666666666666664,True
0.6662030588824026,10127,0.5205705705705705,0.1122416181767802,115,115,26,96,91.00549433962765,AL022024,BERYL,2024-06-30 17:00:00+00:00,112.5,True,112.5,59.16666666666666,53.33333333333334,True
0.6633567437684773,9061,0.4087375621890547,0.0992540338039894,117,116,72,120,45.17742799230607,AL022024,BERYL,2024-06-30 18:00:00+00:00,115.0,False,115.0,60.0,55.0,True
0.6103515827702254,8957,0.4159026240910528,0.0980031730401006,116,115,106,125,14.142135623730953,AL022024,BERYL,2024-06-30 19:00:00+00:00,114.16666666666669,True,114.16666666666669,61.66666666666666,52.50000000000003,True
0.5606259883385808,8962,0.4416472291482345,0.0980632454316664,114,115,79,120,35.35533905932738,AL022024,BERYL,2024-06-30 20:00:00+00:00,113.33333333333331,True,113.33333333333331,63.333333333333336,49.99999999999998,True
0.5620235045803132,17808,0.421739651111732,0.2157394843962008,114,113,108,122,10.816653826391969,AL022024,BERYL,2024-06-30 21:00:00+00:00,112.5,True,112.5,65.0,47.5,True
0.5456671235281784,9769,0.4754568796254342,0.1078458430389808,116,114,106,124,14.142135623730953,AL022024,BERYL,2024-06-30 22:00:00+00:00,111.66666666666669,True,111.66666666666669,66.66666666666667,45.000000000000014,True
0.6225476632859174,12583,0.536292045662658,0.1433649694083332,115,114,111,124,10.770329614269007,AL022024,BERYL,2024-06-30 23:00:00+00:00,110.83333333333331,True,110.83333333333331,68.33333333333333,42.499999999999986,True
0.6311759464163956,10535,0.519434628975265,0.1172940534642662,115,114,110,130,16.76305461424021,AL022024,BERYL,2024-07-01 00:00:00+00:00,110.0,False,110.0,70.0,40.0,True
0.471179271815391,27242,0.540357920330214,0.3726166051155792,45,170,110,129,76.8505042273634,AL022024,BERYL,2024-07-01 01:00:00+00:00,108.33333333333331,True,108.33333333333331,72.5,35.833333333333314,True
0.6035527950055463,16852,0.4350065993954102,0.2018203592814371,113,116,107,129,14.317821063276352,AL022024,BERYL,2024-07-01 02:00:00+00:00,106.66666666666669,True,106.66666666666669,75.0,31.666666666666686,True
